Position (mm);I Torque (A);I Thrust (A);I Torque Empty (A);I Thrust Empty (A);Step (nb);Stop code;Mem Torque min (A);Mem Thrust min (A);Rotation Speed (rpm);Feed Speed (mm/s);Torque Power (W);Gap Max (mm)
-2.095;-0.195;-0.082;6.445;0.269;0.000;0.000;137.000;0.000
-2.118;-0.195;-0.082;6.445;0.269;0.000;0.000;137.000;0.000
-2.153;-0.195;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-2.176;-0.195;-0.082;6.445;0.269;0.000;0.000;135.000;0.000
-2.211;-0.195;-0.082;6.445;0.269;0.000;0.000;135.000;0.000
-2.234;-0.244;-0.082;6.445;0.269;0.000;0.000;134.000;0.000
-2.269;-0.195;-0.082;6.445;0.269;0.000;0.000;134.000;0.000
-2.292;-0.244;-0.082;6.445;0.269;0.000;0.000;133.000;0.000
-2.326;-0.195;-0.082;6.445;0.269;0.000;0.000;133.000;0.000
-2.361;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-2.384;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-2.419;-0.195;-0.094;6.445;0.269;0.000;0.000;131.000;0.000
-2.442;-0.195;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-2.477;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-2.500;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-2.535;-0.244;-0.082;6.445;0.269;0.000;0.000;129.000;0.000
-2.558;-0.195;-0.082;6.445;0.269;0.000;0.000;129.000;0.000
-2.593;-0.195;-0.082;6.445;0.269;0.000;0.000;129.000;0.000
-2.616;-0.195;-0.082;6.445;0.269;0.000;0.000;129.000;0.000
-2.650;-0.195;-0.082;6.445;0.269;0.000;0.000;128.000;0.000
-2.674;-0.195;-0.082;6.445;0.269;0.000;0.000;127.000;0.000
-2.708;-0.195;-0.082;6.445;0.269;0.000;0.000;127.000;0.000
-2.731;-0.195;-0.082;6.445;0.269;0.000;0.000;128.000;0.000
-2.766;-0.195;-0.082;6.445;0.269;0.000;0.000;128.000;0.000
-2.789;-0.195;-0.082;6.445;0.269;0.000;0.000;128.000;0.000
-2.824;-0.195;-0.082;6.445;0.269;0.000;0.000;128.000;0.000
-2.859;-0.195;-0.082;6.445;0.269;0.000;0.000;128.000;0.000
-2.882;-0.195;-0.082;6.445;0.269;0.000;0.000;128.000;0.000
-2.917;-0.195;-0.082;6.445;0.269;0.000;0.000;128.000;0.000
-2.940;-0.195;-0.082;6.445;0.269;0.000;0.000;128.000;0.000
-2.975;-0.195;-0.082;6.445;0.269;0.000;0.000;128.000;0.000
-2.998;-0.244;-0.082;6.445;0.269;0.000;0.000;127.000;0.000
-3.032;-0.195;-0.082;6.445;0.269;0.000;0.000;128.000;0.000
-3.056;-0.195;-0.082;6.445;0.269;0.000;0.000;128.000;0.000
-3.090;-0.195;-0.082;6.445;0.269;0.000;0.000;129.000;0.000
-3.113;-0.195;-0.082;6.445;0.269;0.000;0.000;129.000;0.000
-3.148;-0.244;-0.082;6.445;0.269;0.000;0.000;128.000;0.000
-3.171;-0.244;-0.094;6.445;0.269;0.000;0.000;128.000;0.000
-3.206;-0.195;-0.082;6.445;0.269;0.000;0.000;128.000;0.000
-3.229;-0.244;-0.082;6.445;0.269;0.000;0.000;129.000;0.000
-3.264;-0.195;-0.082;6.445;0.269;0.000;0.000;129.000;0.000
-3.299;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-3.322;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-3.345;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-3.380;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-3.414;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-3.438;-0.244;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-3.472;-0.244;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-3.495;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-3.530;-0.195;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-3.553;-0.244;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-3.588;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-3.611;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-3.646;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-3.669;-0.195;-0.094;6.445;0.269;0.000;0.000;132.000;0.000
-3.704;-0.195;-0.094;6.445;0.269;0.000;0.000;132.000;0.000
-3.727;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-3.762;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-3.785;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-3.819;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-3.854;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-3.877;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-3.912;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-3.935;-0.195;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-3.970;-0.195;-0.082;6.445;0.269;0.000;0.000;133.000;0.000
-3.993;-0.195;-0.082;6.445;0.269;0.000;0.000;133.000;0.000
-4.028;-0.195;-0.082;6.445;0.269;0.000;0.000;133.000;0.000
-4.051;-0.195;-0.082;6.445;0.269;0.000;0.000;133.000;0.000
-4.086;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.109;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.144;-0.195;-0.082;6.445;0.269;0.000;0.000;133.000;0.000
-4.167;-0.195;-0.082;6.445;0.269;0.000;0.000;133.000;0.000
-4.201;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.236;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.259;-0.195;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-4.282;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.317;-0.244;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-4.352;-0.195;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-4.375;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.410;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.433;-0.195;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-4.468;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.491;-0.244;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-4.525;-0.244;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-4.549;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.583;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.606;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.641;-0.244;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-4.664;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.699;-0.244;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-4.734;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.757;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.792;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-4.815;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-4.850;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.873;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.907;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.931;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.965;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-4.988;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-5.023;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-5.046;-0.244;-0.094;6.445;0.269;0.000;0.000;130.000;0.000
-5.081;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-5.104;-0.195;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-5.139;-0.244;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-5.174;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-5.197;-0.195;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-5.220;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-5.255;-0.195;-0.094;6.445;0.269;0.000;0.000;130.000;0.000
-5.289;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-5.312;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-5.347;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-5.370;-0.244;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-5.405;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-5.428;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-5.463;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-5.486;-0.195;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-5.521;-0.195;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-5.544;-0.195;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-5.579;-0.195;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-5.602;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-5.637;-0.195;-0.082;6.445;0.269;0.000;0.000;131.000;0.000
-5.671;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-5.694;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-5.729;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-5.752;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-5.787;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-5.810;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-5.845;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-5.868;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-5.903;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-5.926;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-5.961;-0.195;-0.094;6.445;0.269;0.000;0.000;132.000;0.000
-5.984;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-6.019;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.042;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.076;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.111;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.134;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.157;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-6.192;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.227;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-6.250;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-6.285;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.308;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-6.343;-0.195;-0.094;6.445;0.269;0.000;0.000;132.000;0.000
-6.366;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.400;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.424;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.458;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.481;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.516;-0.244;-0.094;6.445;0.269;0.000;0.000;130.000;0.000
-6.539;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.574;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.609;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.632;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-6.667;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-6.690;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-6.725;-0.244;-0.094;6.445;0.269;0.000;0.000;132.000;0.000
-6.748;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.782;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-6.806;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.840;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-6.863;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-6.898;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.921;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.956;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-6.979;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-7.014;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-7.049;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-7.072;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-7.095;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-7.130;-0.195;-0.094;6.445;0.269;0.000;0.000;132.000;0.000
-7.164;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-7.188;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-7.222;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-7.245;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-7.280;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-7.303;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-7.338;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-7.361;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-7.396;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-7.419;-0.244;-0.094;6.445;0.269;0.000;0.000;132.000;0.000
-7.454;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-7.477;-0.195;-0.094;6.445;0.269;0.000;0.000;132.000;0.000
-7.512;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-7.535;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-7.569;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-7.604;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-7.627;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-7.662;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-7.685;-0.195;-0.094;6.445;0.269;0.000;0.000;132.000;0.000
-7.720;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-7.743;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-7.778;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-7.801;-0.244;-0.094;6.445;0.269;0.000;0.000;132.000;0.000
-7.836;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-7.859;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-7.894;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-7.917;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-7.951;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-7.986;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-8.009;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-8.032;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-8.067;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.102;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.125;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.160;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.183;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.218;-0.244;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-8.241;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.275;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.299;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.333;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-8.356;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.391;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.414;-0.244;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.449;-0.195;-0.082;6.445;0.269;0.000;0.000;130.000;0.000
-8.484;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.507;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.542;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.565;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.600;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.623;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.657;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.681;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.715;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.738;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.773;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.796;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.831;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.854;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.889;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.924;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.947;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-8.970;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-9.005;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-9.039;-0.195;-0.082;6.445;0.269;0.000;0.000;132.000;0.000
-9.062;-0.146;-0.082;6.445;0.269;0.000;0.000;133.000;0.000
-9.097;-0.098;-0.082;6.445;0.269;0.000;0.000;134.000;0.000
-9.120;-0.049;-0.082;6.445;0.269;0.000;0.000;135.000;0.000
-9.155;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.178;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.213;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.236;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.271;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.294;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.329;-0.049;-0.094;6.445;0.269;0.000;0.000;135.000;0.000
-9.352;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.387;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.421;-0.049;-0.082;6.445;0.269;0.000;0.000;135.000;0.000
-9.444;-0.049;-0.082;6.445;0.269;0.000;0.000;135.000;0.000
-9.479;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.502;-0.049;-0.082;6.445;0.269;0.000;0.000;135.000;0.000
-9.537;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.560;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.595;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.618;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.653;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.676;-0.049;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.711;0.000;-0.082;6.445;0.269;0.000;0.000;135.000;0.000
-9.734;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.769;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.792;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.826;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.850;0.000;-0.094;6.445;0.269;0.000;0.000;136.000;0.000
-9.884;-0.049;-0.082;6.445;0.269;0.000;0.000;135.000;0.000
-9.919;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.942;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-9.977;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-10.000;0.000;-0.082;6.445;0.269;0.000;0.000;136.000;0.000
-10.000;0.000;-0.082;6.445;0.269;0.000;64.000;136.000;0.000
-10.000;0.000;-0.082;6.445;0.269;0.000;64.000;136.000;0.000
-10.035;-0.049;0.000;6.445;0.422;1.000;0.000;136.000;0.000
-10.069;0.000;-0.012;6.445;0.422;1.000;0.000;136.000;0.000
-10.093;0.000;-0.035;6.445;0.422;1.000;0.000;136.000;0.000
-10.116;0.000;-0.070;6.445;0.422;1.000;0.000;136.000;0.000
-10.139;-0.049;-0.105;6.445;0.422;1.000;0.000;135.000;0.000
-10.162;0.000;-0.129;6.445;0.422;1.000;0.000;135.000;0.000
-10.185;-0.049;-0.152;6.445;0.422;1.000;0.000;136.000;0.000
-10.220;0.000;-0.164;6.445;0.422;1.000;0.000;136.000;0.000
-10.243;0.000;-0.187;6.445;0.422;1.000;0.000;136.000;0.000
-10.278;0.000;-0.199;6.445;0.422;1.000;0.000;136.000;0.000
-10.312;0.000;-0.199;6.445;0.422;1.000;0.000;136.000;0.000
-10.347;0.000;-0.199;6.445;0.422;1.000;0.000;136.000;0.000
-10.370;-0.049;-0.199;6.445;0.422;1.000;0.000;136.000;0.000
-10.405;-0.049;-0.199;6.445;0.422;1.000;0.000;135.000;0.000
-10.428;0.000;-0.199;6.445;0.422;1.000;0.000;136.000;0.000
-10.451;0.000;-0.211;6.445;0.422;1.000;0.000;136.000;0.000
-10.486;0.000;-0.211;6.445;0.422;1.000;0.000;136.000;0.000
-10.521;0.000;-0.223;6.445;0.422;1.000;0.000;136.000;0.000
-10.544;0.000;-0.223;6.445;0.422;1.000;0.000;136.000;0.000
-10.579;0.000;-0.234;6.445;0.422;1.000;0.000;136.000;0.000
-10.602;0.000;-0.234;6.445;0.422;1.000;0.000;136.000;0.000
-10.637;0.000;-0.234;6.445;0.422;1.000;0.000;136.000;0.000
-10.660;0.000;-0.246;6.445;0.422;1.000;0.000;136.000;0.000
-10.694;0.000;-0.234;6.445;0.422;1.000;0.000;136.000;0.000
-10.718;0.000;-0.234;6.445;0.422;1.000;0.000;136.000;0.000
-10.752;0.000;-0.234;6.445;0.422;1.000;0.000;136.000;0.000
-10.775;0.000;-0.234;6.445;0.422;1.000;0.000;136.000;0.000
-10.810;-0.049;-0.246;6.445;0.422;1.000;0.000;135.000;0.000
-10.833;-0.049;-0.234;6.445;0.422;1.000;0.000;135.000;0.000
-10.868;0.000;-0.234;6.445;0.422;1.000;0.000;136.000;0.000
-10.903;0.000;-0.234;6.445;0.422;1.000;0.000;136.000;0.000
-10.926;0.000;-0.246;6.445;0.422;1.000;0.000;136.000;0.000
-10.949;-0.049;-0.246;6.445;0.422;1.000;0.000;135.000;0.000
